Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH53,OUT049,105.12443612697761
DRI59,OUT018,102.85321119599598
FDA52,OUT046,110.92054306017377
FDT20,OUT010,54.984021452566175
FDE36,OUT019,52.85365086458226
FDI24,OUT017,102.55211729600384
FDB28,OUT018,100.94615977122923
FDV11,OUT017,100.1133451589266
FDP01,OUT046,100.31665874038781
FDD34,OUT027,112.19379492325855
FDJ50,OUT027,105.47588715376897
FDZ44,OUT013,100.31183948985154
DRO59,OUT035,103.27714550986573
DRB48,OUT045,102.99807311419492
FDR21,OUT018,94.13404662754323
NCE42,OUT010,54.66162659142206
FDO23,OUT046,103.06169586856338
NCE30,OUT018,94.61548298963304
FDQ22,OUT035,95.52894864046145
FDY01,OUT045,106.05496086189703
FDS08,OUT017,94.2364065903777
FDG28,OUT018,100.76467867469843
FDQ51,OUT018,93.40605242189352
FDB05,OUT017,108.25415585466557
FDO56,OUT049,99.2345200345119
FDE02,OUT018,99.77130147037012
FDN45,OUT017,100.38182380377192
FDS09,OUT013,92.69282023048767
NCA54,OUT018,96.95241654257104
FDP09,OUT010,54.55661793098317
FDC53,OUT045,103.85115149274623
NCM55,OUT017,97.75804148797285
FDL09,OUT018,91.29175161794544
FDA11,OUT019,55.22524482826352
FDA50,OUT045,110.57731517338189
FDC23,OUT017,109.89246344355232
FDE22,OUT049,104.13138773027289
FDD23,OUT046,115.73262838274718
NCA29,OUT049,99.22377843981181
FDK38,OUT046,99.9017563445711
DRC13,OUT046,106.52875766716241
NCP43,OUT049,98.34564892809632
FDX28,OUT049,106.29382454828621
FDF08,OUT049,105.9762216999211
FDZ33,OUT046,103.08095293554996
FDD10,OUT049,106.60712334212327
FDO58,OUT017,93.66906604664857
FDI50,OUT017,99.25908093319944
FDO58,OUT045,94.31484802387858
FDX08,OUT013,99.9396449117776
NCK17,OUT010,54.912905986441885
FDF39,OUT035,104.3349141741729
FDU45,OUT010,54.82392182228757
NCJ18,OUT018,97.36983159477893
DRC27,OUT019,75.18129871135788
DRC25,OUT035,102.59130618132379
FDU59,OUT035,106.03044494157558
FDU28,OUT035,103.98340577440368
NCP30,OUT046,97.99128507605434
FDB39,OUT018,103.30831761982962
FDE41,OUT013,104.75807145842352
DRH11,OUT010,74.55315799386544
FDA58,OUT045,107.47675848268655
FDU50,OUT046,93.95571125703195
FDM34,OUT013,97.53402617883637
FDM44,OUT027,103.64202196767918
FDR39,OUT045,101.07394527450656
FDM25,OUT045,97.44488325212063
FDQ49,OUT049,99.61704639371274
DRH25,OUT018,103.5053838523653
FDM09,OUT027,106.55820457836904
FDL44,OUT019,56.14162577669363
NCR42,OUT018,98.47641172196509
DRL59,OUT046,105.41689976792209
FDX43,OUT013,99.51738339207142
DRK47,OUT010,74.24220511439987
FDU48,OUT018,92.78886799744367
FDY12,OUT045,106.77501128777723
NCN43,OUT018,100.01925989957665
NCM55,OUT018,100.01925989957665
FDQ21,OUT027,102.45411311809445
FDX13,OUT035,100.50989547059108
NCK30,OUT027,108.74142439668552
FDG20,OUT049,110.48447281733543
DRG27,OUT017,108.60684391866177
FDY14,OUT018,96.15994565877712
FDP59,OUT035,97.8179268574299
FDU60,OUT017,96.45316433502643
NCC18,OUT019,74.93938301281536
DRJ39,OUT017,102.28266688532207
FDS07,OUT049,105.40964096055303
FDM08,OUT027,103.81351993879095
FDP51,OUT045,100.98496685928455
FDU16,OUT035,96.64683908523436
FDH12,OUT013,102.06459643125552
DRE48,OUT010,56.97913834811746
NCL42,OUT027,109.58560306565532
FDR21,OUT045,94.47923784376887
NCW29,OUT035,99.45151153606577
FDO11,OUT013,96.58612659026612
NCM31,OUT049,101.2213181797718
FDV35,OUT019,73.70917784493845
FDF58,OUT017,99.91467777983648
NCE43,OUT049,103.82729395454368
FDA02,OUT035,105.49373078001697
DRL37,OUT010,73.3309863010475
FDR24,OUT018,92.74197321854156
FDW59,OUT049,101.00563341374524
FDS22,OUT049,97.15368193275577
FDW24,OUT017,95.62698469557095
FDU24,OUT035,106.26059725383305
FDA21,OUT027,111.92203805958822
FDH58,OUT027,108.45463498629971
FDW36,OUT018,93.95246696078253
FDI45,OUT027,108.19228351727487
FDU01,OUT018,92.45261415275169
FDF35,OUT027,120.07294161675807
FDU43,OUT019,75.39117595575956
FDE24,OUT019,75.68709511688202
FDK50,OUT049,99.49018552671994
FDG31,OUT045,99.92429816333174
FDC60,OUT045,111.87894483260632
FDL36,OUT013,95.72496224780497
FDP21,OUT013,97.00219069596174
FDW16,OUT045,97.38789195233292
FDX02,OUT017,97.21355871111786
FDQ58,OUT027,102.39371590233614
FDT51,OUT046,97.48387263641317
FDD59,OUT049,113.99717102447623
NCM42,OUT018,98.77813681446356
FDA57,OUT018,103.711600621188
FDZ48,OUT035,95.51589177668784
FDE46,OUT045,101.09586181004171
NCZ30,OUT019,55.39085445540384
FDB56,OUT017,102.6101260937582
FDA25,OUT027,115.16081878207339
FDD20,OUT013,105.71813784252275
FDL25,OUT013,95.69599114717181
NCO18,OUT049,97.6438634681437
FDJ45,OUT017,89.78247412627675
FDR12,OUT035,97.93765016550347
NCF19,OUT010,54.66162659142206
FDK25,OUT046,103.5442166313425
NCR17,OUT046,100.44072883300221
FDC52,OUT046,108.75829710129628
NCA54,OUT017,95.83465229853135
FDR45,OUT010,54.00134896262646
NCM19,OUT049,100.84521498462297
FDF39,OUT027,112.62712187220868
FDX23,OUT049,101.75702084184248
FDD58,OUT027,110.96765701113699
FDX28,OUT013,99.2901095045035
NCD31,OUT013,100.7161052231255
FDU57,OUT018,93.1837798975115
FDI27,OUT046,105.69683382630284
NCM42,OUT046,100.07526128592912
FDD32,OUT027,113.1280904336671
FDI34,OUT013,101.03061877569611
NCM29,OUT049,102.57898241875654
FDG46,OUT018,100.26245788427671
DRC01,OUT010,59.349725111319266
FDB15,OUT027,117.04446748338603
NCA17,OUT027,106.58113820185022
FDF10,OUT046,107.03075009386052
FDR26,OUT027,103.2352365075418
FDI02,OUT049,110.96886883503126
NCM54,OUT010,74.73529857620471
FDF14,OUT013,103.78523745531845
FDJ33,OUT010,72.05037718631813
FDM20,OUT035,96.94034071382103
FDC03,OUT027,106.45968620728854
NCX05,OUT046,106.38658637682006
NCM41,OUT027,110.18074818303975
NCU29,OUT010,54.37788252924854
FDQ59,OUT017,96.01793787820603
FDH46,OUT010,57.253796460096964
FDH09,OUT013,102.51368409256331
NCD06,OUT045,102.82096990617552
FDC15,OUT035,110.87059893234004
DRD37,OUT027,111.82190309420356
FDT28,OUT027,102.60227541976779
FDR28,OUT027,103.53882309813083
FDT38,OUT017,93.64108184615155
FDV34,OUT027,103.09895676050384
FDY52,OUT035,100.44614357219933
FDB34,OUT013,106.0420059916253
DRL23,OUT018,102.4257842568631
DRB24,OUT046,104.93514936960375
FDJ50,OUT046,100.14239913620602
FDQ49,OUT035,97.79384042421248
FDP20,OUT035,96.67387923428335
FDV19,OUT027,103.75538935617261
NCR54,OUT045,104.02102526952912
FDO09,OUT010,71.16759718074177
FDS57,OUT018,93.62163471458084
FDN10,OUT049,97.4165170504821
FDV23,OUT049,106.30413507026738
FDY28,OUT049,106.04688418440331
DRG51,OUT013,105.74963881849814
FDD45,OUT019,75.2899537937277
NCL18,OUT027,112.45370174087154
NCM29,OUT013,103.06484474889021
FDF17,OUT027,111.46125838778391
FDE22,OUT017,100.64977345161817
FDQ22,OUT017,93.8249336722861
FDS01,OUT013,96.51355850323672
FDW35,OUT027,104.81716573624719
FDJ33,OUT046,101.5103117823771
NCF54,OUT035,97.40542530409691
FDE09,OUT013,104.5621455479941
NCE06,OUT045,102.8220512327088
DRH49,OUT049,103.20666336718085
FDY43,OUT045,105.61033857177927
NCT05,OUT017,96.83814900426823
FDZ34,OUT045,103.45644750990475
FDL38,OUT017,96.56942781709027
FDZ31,OUT017,103.730296129383
FDR14,OUT035,104.7371418535458
NCN54,OUT049,99.13257393202672
NCC42,OUT027,106.65016163711076
FDK08,OUT017,101.64083209706398
FDP59,OUT013,96.33291581329357
FDV22,OUT035,97.07134297035017
FDD33,OUT035,110.70965312378391
DRE60,OUT027,113.56604661908082
FDK52,OUT046,95.57977396858682
FDA02,OUT017,103.6143755197857
FDM56,OUT049,98.7477956429702
FDE57,OUT035,102.91874278606775
FDM32,OUT045,95.97853627813817
NCQ30,OUT027,108.78982497625951
FDQ27,OUT027,102.61836377201621
FDT60,OUT027,97.9713822811801
FDU43,OUT049,98.84030738022734
NCO55,OUT035,105.87849181964128
FDG02,OUT045,102.3400908939766
FDJ28,OUT013,97.3110863403285
FDP40,OUT045,96.18798103572865
FDJ38,OUT045,97.67966659372141
NCC54,OUT017,105.20807227262256
NCZ41,OUT046,100.44072883300221
FDK38,OUT019,56.54962779517784
FDU52,OUT013,95.90846026452496
FDC40,OUT046,108.1280265798171
NCR30,OUT017,90.09364447589019
NCN18,OUT017,105.23874368268194
FDB50,OUT035,110.84668413829158
FDG04,OUT013,103.9595258088974
FDR26,OUT035,96.39722192949561
NCT17,OUT018,98.91120437816774
FDX35,OUT027,98.03482962380778
FDS12,OUT046,106.03339906039534
NCZ29,OUT027,106.85865408811611
FDB38,OUT010,58.51619105166965
FDP12,OUT013,96.58612659026612
FDP22,OUT046,100.15681490626228
FDS26,OUT018,92.97038445135803
FDR52,OUT046,95.11318380562338
DRJ13,OUT046,103.63345551054083
FDU48,OUT027,102.9432752868886
FDE29,OUT035,109.23884885446593
NCT29,OUT049,100.02695958614528
DRK37,OUT018,103.0752727770455
FDK55,OUT046,97.51961630454979
FDR07,OUT046,97.18580107675822
FDO21,OUT027,102.82414417229447
FDK46,OUT049,97.4165170504821
FDB12,OUT045,111.89816144205444
FDT31,OUT027,102.30943564438175
FDJ33,OUT045,101.54248654237384
FDC26,OUT027,117.01923288953034
NCQ02,OUT045,95.86477071365151
FDP08,OUT010,71.52380793666573
FDB11,OUT027,121.04309152120085
FDV55,OUT013,97.43278810092254
FDW20,OUT049,99.88911045395314
NCJ18,OUT019,74.79211745473242
FDC41,OUT018,100.60866157219236
FDE14,OUT027,113.51599673657923
FDG35,OUT013,112.54142527707494
FDF45,OUT035,104.34850460594683
FDS19,OUT027,102.7723995059622
FDS58,OUT019,56.07283052744219
FDA26,OUT017,101.784045760682
FDM32,OUT049,98.7477956429702
FDL45,OUT046,97.81959488539921
FDZ55,OUT049,101.88833263925561
FDY37,OUT049,102.82382422195128
FDO46,OUT046,98.31968520823803
FDQ60,OUT046,105.26025455618458
FDA19,OUT018,102.44789229242349
FDL15,OUT046,97.51961630454979
FDM10,OUT018,91.03226139700611
NCL05,OUT017,98.9438409690078
DRK49,OUT010,56.03051968331524
NCE18,OUT027,105.4732899793065
FDG40,OUT049,104.22122033468104
DRI59,OUT045,102.46630736125454
FDK28,OUT035,97.09058825101154
NCD06,OUT019,74.93938301281536
FDO11,OUT019,57.31468217095886
FDK27,OUT046,97.51961630454979
FDT43,OUT027,102.06335479618754
FDD38,OUT018,102.97087254670286
FDA16,OUT049,105.64225516177093
FDL14,OUT027,105.51459682155146
NCM17,OUT049,99.1928396147316
FDD20,OUT045,103.68233864604544
FDA40,OUT045,111.05504769771213
FDL43,OUT045,94.28474504780696
FDV15,OUT045,103.37181226257026
FDE52,OUT046,106.87921632578937
NCL17,OUT010,74.61432315019469
NCJ31,OUT045,106.28121817242578
FDR60,OUT045,106.1620303925126
NCA18,OUT035,97.40769858369752
FDS21,OUT027,102.11766198100251
FDW09,OUT035,97.07134297035017
FDL26,OUT035,90.41492903636784
FDS47,OUT018,93.50240398992268
FDC39,OUT046,110.44338397935496
FDT51,OUT035,95.30489091591802
FDK40,OUT035,97.09058825101154
NCG19,OUT045,102.8220512327088
FDZ07,OUT046,104.88351674700056
FDF08,OUT027,111.65783049897436
FDO04,OUT013,97.07717994234264
FDK41,OUT018,91.52413915153676
FDP15,OUT049,100.48350351364651
NCD43,OUT018,96.61696896179802
NCP18,OUT013,100.92922274777213
FDZ51,OUT046,100.97443501096296
DRH13,OUT035,101.31841264305095
FDF38,OUT045,103.30049274020001
NCI43,OUT045,98.44937343350449
FDM38,OUT027,108.43402693579252
FDS03,OUT013,88.22959714758248
DRJ47,OUT017,101.72304742573165
FDT50,OUT010,72.73917872381595
FDV02,OUT046,99.59748060831485
NCG18,OUT017,95.66970708626651
FDW52,OUT046,101.88943369606876
FDS40,OUT035,95.42733810435864
FDN31,OUT017,90.91240732189009
FDA37,OUT045,104.66558017177383
FDA15,OUT046,106.21744579394931
FDL39,OUT046,100.20508966825089
FDJ53,OUT045,88.98618857618038
FDX22,OUT013,100.23728516100209
NCZ42,OUT045,95.86477071365151
FDD56,OUT027,115.66191598714335
FDD40,OUT017,103.77882360613384
FDS50,OUT013,95.62193337113915
NCN14,OUT013,103.64390497771483
FDT15,OUT013,96.72772468594327
NCS18,OUT027,108.78982497625951
NCO26,OUT010,73.84137943256077
FDF58,OUT018,101.76198605977353
NCB19,OUT013,99.81290418138995
FDH26,OUT017,101.75865946617688
DRB24,OUT027,112.25950202137828
FDA49,OUT018,103.30831761982962
FDB32,OUT045,103.08937891255229
FDI36,OUT017,101.40672461677313
NCA17,OUT010,51.93080120934041
FDH22,OUT013,102.55997512278488
NCM26,OUT018,99.54543480601178
FDT15,OUT027,102.33302855257762
FDB16,OUT018,103.30831761982962
NCP54,OUT027,108.78982497625951
FDJ36,OUT013,96.94247809084321
FDO28,OUT045,89.00603107941966
FDU09,OUT013,96.60512694318372
FDF29,OUT017,102.23950447790318
FDY08,OUT013,98.00185859977144
DRJ59,OUT018,102.85321119599598
FDT23,OUT027,97.64250215965151
FDU15,OUT018,92.88801039464784
FDT47,OUT013,95.57008143989711
FDI53,OUT019,73.32512046371619
FDR59,OUT018,92.42193335265401
FDD53,OUT035,103.7357870593814
FDY51,OUT017,99.24367231328321
FDT04,OUT049,104.58715121148136
FDU51,OUT049,103.87441510961611
FDG14,OUT035,104.64651184531611
NCU06,OUT045,91.81354161098882
DRG25,OUT046,103.63345551054083
DRH49,OUT035,101.31841264305095
FDN15,OUT035,95.33984374594675
FDL43,OUT018,94.13129924044468
NCT18,OUT049,97.57784177513193
NCB31,OUT013,99.81290418138995
FDK57,OUT035,91.78370759898388
FDY04,OUT019,51.39503446092844
NCP54,OUT046,97.9815803367512
FDF41,OUT013,103.1770366436279
FDM01,OUT045,103.84914401267864
FDW03,OUT045,95.77377506975976
FDF28,OUT045,103.1658354744779
FDY37,OUT017,99.13200822411136
FDQ03,OUT017,97.03093855648426
FDP51,OUT027,105.3925487701065
FDJ40,OUT017,96.22851902733454
FDC32,OUT049,111.4504543388611
DRI49,OUT027,113.56604661908082
NCW54,OUT017,103.80421421368776
FDF09,OUT017,100.61524421765465
FDP45,OUT018,93.46564200784299
DRJ23,OUT018,102.85321119599598
FDS59,OUT017,95.42788294208754
FDY08,OUT046,105.29546527874926
FDX16,OUT049,102.29549572127867
FDY16,OUT018,93.18143670535697
FDK32,OUT035,97.68673770322793
FDQ22,OUT013,97.42773919295496
NCC31,OUT018,96.95241654257104
FDG58,OUT049,107.75568884278724
DRF48,OUT013,105.83119977270647
DRH36,OUT049,103.20666336718085
NCR30,OUT035,93.07050787579321
FDB03,OUT019,74.75011651773424
FDZ28,OUT027,108.22694665684605
FDR35,OUT017,94.55558480576252
DRD15,OUT027,114.50064938652426
FDJ33,OUT019,73.208805294983
FDA56,OUT010,57.310818405689155
FDP56,OUT046,99.03088961910281
NCT30,OUT046,93.58154728485707
FDK15,OUT017,100.81904079103404
FDH44,OUT018,98.2984518974757
FDV01,OUT013,96.81178267127862
DRG03,OUT017,102.28266688532207
FDG50,OUT027,111.13395849456319
FDR16,OUT010,72.13438674079266
FDZ60,OUT046,105.49193358076917
DRG03,OUT045,103.02997598735507
FDS56,OUT018,92.13074850041026
FDU33,OUT045,102.23721327659668
DRD27,OUT035,104.95776095177023
FDW22,OUT046,99.29029220132304
DRA24,OUT045,102.99807311419492
FDF38,OUT049,106.27883338507215
FDX48,OUT013,98.42190126114795
FDS58,OUT018,93.34482269562886
FDC32,OUT046,110.33716398864779
NCQ29,OUT045,106.78589157058401
DRK39,OUT018,102.67444050895183
NCS38,OUT017,103.80421421368776
DRO47,OUT013,103.54196437857796
DRG27,OUT027,115.17661468402281
FDC57,OUT027,113.13704124741699
FDS55,OUT046,98.59295551810351
NCJ06,OUT018,98.93737058822674
FDO01,OUT019,57.52174528886452
NCM55,OUT045,99.01391900411733
FDC52,OUT049,108.31060110728723
FDQ15,OUT045,100.98496685928455
NCT30,OUT027,100.26875184880558
NCR42,OUT027,108.78982497625951
FDD28,OUT035,104.88273004896834
FDQ34,OUT049,101.6276458962123
FDZ12,OUT027,109.96689881174137
DRE13,OUT019,58.17769461286629
NCN07,OUT019,55.735988796716946
FDM28,OUT035,97.09058825101154
FDI10,OUT017,101.5749823202168
FDQ25,OUT013,96.73486824681515
FDA38,OUT010,58.281000667398395
DRI13,OUT049,103.20666336718085
FDY20,OUT027,103.37356354596497
NCZ53,OUT035,99.45151153606577
NCM31,OUT013,98.18307005202179
DRB01,OUT017,102.78298267619827
DRF37,OUT046,104.06752267628083
NCF42,OUT049,103.82729395454368
FDF16,OUT018,98.01701973356874
FDB41,OUT013,104.35612824952577
FDR34,OUT013,96.71187372208291
FDR15,OUT018,93.54347505792825
NCV42,OUT019,55.39085445540384
FDW51,OUT035,104.29266424573183
FDU36,OUT017,94.38609901715633
FDX60,OUT049,101.85332325573827
FDY03,OUT035,95.8025356959368
FDW55,OUT045,98.99039898792614
FDT01,OUT010,72.69292777811847
FDG58,OUT013,102.5148766831433
FDK21,OUT017,93.92733017625002
NCS41,OUT019,74.4647775276433
FDS10,OUT045,93.9420162048892
NCT53,OUT046,100.44072883300221
FDJ28,OUT018,93.78299064912827
FDX44,OUT045,99.68173624314109
FDT20,OUT018,92.57091582771946
FDO44,OUT017,101.56151556925788
NCX17,OUT049,107.2720333067201
FDY01,OUT017,105.13113385944379
FDJ12,OUT027,105.28444956610504
DRK35,OUT018,94.90654757104802
FDD47,OUT019,82.34990464156888
NCM53,OUT035,101.6503108315589
FDO45,OUT013,97.00219069596174
NCM42,OUT010,54.361748811274744
FDE04,OUT046,107.42070138694882
NCI30,OUT027,106.1175086737593
FDZ19,OUT013,99.12782784146532
FDW57,OUT013,98.2031991115991
FDA25,OUT013,106.33751040656442
FDT22,OUT046,102.14589899288626
FDP51,OUT013,95.83872821844145
FDD48,OUT027,112.50733298125957
FDY39,OUT035,99.2996079661382
FDO48,OUT010,57.649422380690126
FDD23,OUT027,121.85115326246695
DRN35,OUT027,112.10098510572034
FDT01,OUT035,104.82827355149963
FDC20,OUT010,57.24982523977829
DRJ35,OUT035,103.49245559139858
FDB32,OUT046,106.50017640730267
FDL24,OUT046,100.670722090581
NCV42,OUT035,97.01634386345651
FDZ46,OUT046,100.74701602238827
FDC15,OUT013,105.42899251782327
FDD08,OUT019,58.19285208476582
FDY50,OUT049,106.40900204967352
FDD36,OUT013,105.53470320972835
FDG57,OUT027,102.8130644177039
FDL21,OUT018,93.7233511818024
FDN16,OUT027,104.53921943332602
FDJ09,OUT027,103.21443204755714
FDS01,OUT010,54.47668578672226
FDV33,OUT017,95.62979338684568
DRE12,OUT017,99.8235182320897
FDR07,OUT013,98.59332854471305
FDP48,OUT010,49.927207190493995
NCB55,OUT035,103.18626376918277
FDQ08,OUT013,96.52421424980717
FDR34,OUT035,95.81900763074134
FDO33,OUT046,100.444580891021
FDP13,OUT045,102.86250517437955
FDX12,OUT049,102.31223082747725
NCT06,OUT049,97.57784177513193
FDR16,OUT019,73.86345966089944
FDE36,OUT046,107.56085900321462
FDZ36,OUT049,101.59678393421929
FDV13,OUT045,97.44772403791069
NCZ17,OUT035,98.25310388047117
FDU56,OUT045,96.6884825118261
FDM09,OUT035,101.42763527578904
FDV02,OUT017,95.28112952154972
FDS34,OUT018,91.2356698147659
FDA11,OUT049,105.78011374491494
FDP09,OUT017,93.66906604664857
FDB29,OUT027,114.64030307697844
FDT19,OUT017,102.4115207150446
DRH15,OUT017,108.60684391866177
FDY38,OUT046,105.21705782227171
FDF14,OUT027,111.606639313163
FDN48,OUT010,73.49452503296698
FDQ12,OUT013,96.61246087957653
NCJ43,OUT045,98.44937343350449
FDE17,OUT019,74.17080131746336
FDB05,OUT035,108.2148527166807
FDH10,OUT045,99.24019302824296
NCR06,OUT017,94.79818183977402
FDU32,OUT018,92.60959358252684
FDD56,OUT049,111.02519769669895
FDO36,OUT018,94.06845743864929
FDH16,OUT010,73.58501420404993
FDX10,OUT018,94.37367429050337
FDZ37,OUT017,98.55159542094172
FDU31,OUT010,55.53264273691435
DRC49,OUT049,104.50304771305426
FDL15,OUT045,94.28474504780696
FDN32,OUT019,56.14162577669363
DRH59,OUT027,112.49605370837888
NCU29,OUT049,100.02695958614528
FDR37,OUT019,57.07713320410796
FDS14,OUT018,92.58351725400291
FDU02,OUT027,107.85863633549079
FDJ08,OUT035,103.67452310131146
NCZ06,OUT045,104.02102526952912
FDO31,OUT049,99.2345200345119
FDH31,OUT018,99.17930713544247
FDS58,OUT017,94.4690047822141
NCA53,OUT027,106.58113820185022
FDF50,OUT046,108.62735934209284
NCW42,OUT049,97.57784177513193
NCQ17,OUT045,106.78589157058401
FDK51,OUT018,93.67971481350547
NCW41,OUT010,54.41318067437603
NCR29,OUT017,96.83814900426823
FDB08,OUT019,58.25947991591743
FDA40,OUT027,117.56400133490503
FDL14,OUT018,93.80879572646937
FDB47,OUT046,96.04710221716707
FDO03,OUT035,96.09153712403881
DRK13,OUT019,73.01339737785335
FDX13,OUT010,58.40354087794913
FDF52,OUT046,105.58854658950338
FDT11,OUT013,95.80065852132347
FDB08,OUT013,105.65857097343068
FDQ28,OUT018,92.43739563365145
FDD29,OUT045,103.84292889368261
NCQ29,OUT027,114.47694075601781
NCO02,OUT013,97.55047159680134
FDR56,OUT010,73.53198817033379
NCM54,OUT049,100.23672282729414
FDP51,OUT035,101.34380074945493
FDT38,OUT013,95.70229333826265
FDZ20,OUT018,96.79590278205444
FDJ53,OUT013,95.84899080609199
FDX13,OUT049,102.38322529146484
FDP58,OUT035,101.05931041006917
NCK31,OUT019,55.75244909791304
FDA35,OUT018,102.44161335791745
FDV37,OUT018,90.81349080442506
NCO07,OUT027,110.19005217694627
